Time(s)	CH1(V)	CH2(V)	CH3(V)	CH4(V)
2.4672000000e-02	3.343750	0.000000	0.031250	0.031250
2.4680000000e-02	3.343750	0.000000	0.031250	0.031250
2.4688000000e-02	3.406250	0.000000	0.031250	0.031250
2.4696000000e-02	3.343750	0.000000	0.031250	0.031250
2.4704000000e-02	3.343750	0.000000	0.031250	0.031250
2.4712000000e-02	3.406250	0.000000	0.031250	0.031250
2.4720000000e-02	3.343750	0.000000	0.031250	0.031250
2.4728000000e-02	3.343750	0.000000	0.031250	0.031250
2.4736000000e-02	3.406250	0.000000	0.031250	0.031250
2.4744000000e-02	3.343750	0.000000	0.031250	0.031250
2.4752000000e-02	3.343750	0.000000	0.031250	0.031250
2.4760000000e-02	3.406250	0.000000	0.031250	0.031250
2.4768000000e-02	3.343750	0.000000	0.031250	0.031250
2.4776000000e-02	3.343750	0.000000	0.031250	0.031250
2.4784000000e-02	3.343750	0.000000	0.031250	0.031250
2.4792000000e-02	3.343750	0.000000	0.031250	0.031250
2.4800000000e-02	3.343750	0.000000	0.031250	0.031250
2.4808000000e-02	3.406250	0.000000	0.031250	0.031250
2.4816000000e-02	3.343750	0.000000	0.031250	0.031250
2.4824000000e-02	3.406250	0.000000	0.031250	0.031250
2.4832000000e-02	3.343750	0.000000	0.031250	0.031250
2.4840000000e-02	3.343750	0.000000	0.031250	0.031250
2.4848000000e-02	3.406250	0.000000	0.031250	0.031250
2.4856000000e-02	3.343750	0.000000	0.031250	0.031250
2.4864000000e-02	3.343750	0.000000	0.031250	0.031250
2.4872000000e-02	3.406250	0.000000	0.031250	0.031250
2.4880000000e-02	3.343750	0.000000	0.031250	0.031250
2.4888000000e-02	3.343750	0.000000	0.031250	0.031250
2.4896000000e-02	3.406250	0.000000	0.031250	0.031250
2.4904000000e-02	3.343750	0.000000	0.031250	0.031250
2.4912000000e-02	3.312500	0.000000	0.031250	0.031250
2.4920000000e-02	3.406250	0.000000	0.031250	0.031250
2.4928000000e-02	3.343750	0.000000	0.031250	0.031250
2.4936000000e-02	3.343750	0.000000	0.031250	0.031250
2.4944000000e-02	3.343750	0.000000	0.031250	0.031250
2.4952000000e-02	3.343750	0.000000	0.031250	0.031250
2.4960000000e-02	3.406250	0.000000	0.031250	0.031250
2.4968000000e-02	3.406250	0.000000	0.031250	0.031250
2.4976000000e-02	3.343750	0.000000	0.031250	0.031250
2.4984000000e-02	3.406250	0.000000	0.031250	0.031250
2.4992000000e-02	3.343750	0.000000	0.031250	0.031250
2.5000000000e-02	3.343750	0.000000	0.031250	0.031250
2.5008000000e-02	3.406250	0.000000	0.031250	0.031250
2.5016000000e-02	3.343750	0.000000	0.031250	0.031250
2.5024000000e-02	3.343750	0.000000	0.031250	0.031250
2.5032000000e-02	3.406250	0.000000	0.031250	0.031250
2.5040000000e-02	0.031250	0.031250	0.031250	0.031250
2.5048000000e-02	0.031250	0.000000	0.031250	0.031250
2.5056000000e-02	0.031250	0.000000	0.031250	0.031250
2.5064000000e-02	0.031250	0.000000	0.031250	0.031250
2.5072000000e-02	0.031250	0.000000	0.031250	0.031250
2.5080000000e-02	0.031250	0.000000	0.031250	0.031250
2.5088000000e-02	0.031250	0.000000	0.031250	0.031250
2.5096000000e-02	0.031250	0.000000	0.031250	0.031250
2.5104000000e-02	0.031250	0.000000	0.031250	0.031250
2.5112000000e-02	0.031250	0.000000	0.031250	0.031250
2.5120000000e-02	0.031250	0.000000	0.031250	0.031250
2.5128000000e-02	0.031250	0.000000	0.031250	0.031250
2.5136000000e-02	0.031250	0.000000	0.031250	0.031250
2.5144000000e-02	0.031250	0.000000	0.031250	0.031250
2.5152000000e-02	0.031250	0.000000	0.031250	0.031250
2.5160000000e-02	0.031250	0.000000	0.031250	0.031250
2.5168000000e-02	0.031250	0.000000	0.031250	0.031250
2.5176000000e-02	0.031250	0.031250	0.031250	0.031250
2.5184000000e-02	0.031250	0.000000	0.031250	0.031250
2.5192000000e-02	0.031250	0.000000	0.031250	0.031250
2.5200000000e-02	0.031250	0.000000	0.031250	0.031250
2.5208000000e-02	0.031250	0.000000	0.031250	0.031250
2.5216000000e-02	0.031250	0.000000	0.031250	0.031250
2.5224000000e-02	0.031250	0.000000	0.031250	0.031250
2.5232000000e-02	0.031250	0.000000	0.031250	0.031250
2.5240000000e-02	0.031250	0.000000	0.031250	0.031250
2.5248000000e-02	0.031250	0.000000	0.031250	0.031250
2.5256000000e-02	0.031250	0.000000	0.031250	0.031250
2.5264000000e-02	0.031250	0.000000	0.031250	0.031250
2.5272000000e-02	0.031250	0.000000	0.031250	0.031250
2.5280000000e-02	0.031250	0.000000	0.031250	0.031250
2.5288000000e-02	0.031250	0.000000	0.031250	0.031250
2.5296000000e-02	0.031250	0.000000	0.031250	0.031250
2.5304000000e-02	0.031250	0.000000	0.031250	0.031250
2.5312000000e-02	0.000000	0.000000	0.031250	0.031250
2.5320000000e-02	0.031250	0.000000	0.031250	0.031250
2.5328000000e-02	0.031250	0.000000	0.031250	0.031250
2.5336000000e-02	0.031250	0.000000	0.031250	0.031250
2.5344000000e-02	0.031250	0.000000	0.031250	0.031250
2.5352000000e-02	0.031250	0.000000	0.031250	0.031250
2.5360000000e-02	0.031250	0.000000	0.031250	0.031250
2.5368000000e-02	0.031250	0.000000	0.031250	0.031250
2.5376000000e-02	0.031250	0.000000	0.031250	0.031250
2.5384000000e-02	0.031250	0.000000	0.031250	0.031250
2.5392000000e-02	0.031250	0.031250	0.031250	0.031250
2.5400000000e-02	0.031250	0.000000	0.031250	0.031250
2.5408000000e-02	0.031250	0.000000	0.031250	0.031250
2.5416000000e-02	0.031250	0.000000	0.031250	0.031250
2.5424000000e-02	0.031250	0.000000	0.031250	0.031250
2.5432000000e-02	0.031250	0.000000	0.031250	0.031250
2.5440000000e-02	0.031250	0.000000	0.031250	0.031250
2.5448000000e-02	0.031250	0.000000	0.031250	0.031250
2.5456000000e-02	0.031250	0.000000	0.031250	0.031250
2.5464000000e-02	0.031250	0.000000	0.031250	0.031250
2.5472000000e-02	0.031250	0.000000	0.031250	0.031250
2.5480000000e-02	0.031250	0.000000	0.031250	0.031250
2.5488000000e-02	0.031250	0.000000	0.031250	0.031250
2.5496000000e-02	0.031250	0.000000	0.031250	0.031250
2.5504000000e-02	0.031250	0.000000	0.031250	0.031250
2.5512000000e-02	0.031250	0.000000	0.031250	0.031250
2.5520000000e-02	0.031250	0.000000	0.031250	0.031250
2.5528000000e-02	0.031250	0.000000	0.031250	0.031250
2.5536000000e-02	0.031250	0.000000	0.031250	0.031250
2.5544000000e-02	0.031250	0.000000	0.031250	0.031250
2.5552000000e-02	0.031250	0.000000	0.031250	0.031250
2.5560000000e-02	0.031250	0.000000	0.031250	0.031250
2.5568000000e-02	0.031250	0.000000	0.031250	0.031250
2.5576000000e-02	0.031250	0.000000	0.031250	0.031250
2.5584000000e-02	0.031250	0.000000	0.031250	0.031250
2.5592000000e-02	0.031250	0.000000	0.031250	0.031250
2.5600000000e-02	0.031250	0.000000	0.031250	0.031250
2.5608000000e-02	0.031250	0.000000	0.031250	0.031250
2.5616000000e-02	0.031250	0.000000	0.031250	0.031250
2.5624000000e-02	0.031250	0.000000	0.031250	0.031250
2.5632000000e-02	0.031250	0.000000	0.031250	0.031250
2.5640000000e-02	0.031250	0.000000	0.031250	0.031250
2.5648000000e-02	0.031250	0.000000	0.031250	0.031250
2.5656000000e-02	0.031250	0.000000	0.031250	0.031250
2.5664000000e-02	0.031250	0.000000	0.031250	0.031250
2.5672000000e-02	0.031250	0.000000	0.031250	0.031250
2.5680000000e-02	0.031250	0.000000	0.031250	0.031250
2.5688000000e-02	0.031250	0.000000	0.031250	0.031250
2.5696000000e-02	0.031250	0.000000	0.031250	0.031250
2.5704000000e-02	0.031250	0.000000	0.031250	0.031250
2.5712000000e-02	0.031250	0.000000	0.031250	0.031250
2.5720000000e-02	0.031250	0.000000	0.031250	0.031250
2.5728000000e-02	0.031250	0.000000	0.031250	0.031250
2.5736000000e-02	0.031250	0.031250	0.031250	0.031250
2.5744000000e-02	0.031250	0.031250	0.031250	0.031250
2.5752000000e-02	0.031250	0.000000	0.031250	0.031250
2.5760000000e-02	0.031250	0.000000	0.031250	0.031250
2.5768000000e-02	0.031250	0.000000	0.031250	0.031250
2.5776000000e-02	0.031250	0.000000	0.031250	0.031250
2.5784000000e-02	0.031250	0.000000	0.031250	0.031250
2.5792000000e-02	0.031250	0.000000	0.031250	0.031250
2.5800000000e-02	0.031250	0.000000	0.031250	0.031250
2.5808000000e-02	0.031250	0.000000	0.031250	0.031250
2.5816000000e-02	0.031250	0.000000	0.031250	0.031250
2.5824000000e-02	0.031250	0.000000	0.031250	0.031250
2.5832000000e-02	0.031250	0.000000	0.031250	0.031250
2.5840000000e-02	0.031250	0.000000	0.031250	0.031250
2.5848000000e-02	0.031250	0.000000	0.031250	0.031250
2.5856000000e-02	0.031250	0.000000	0.031250	0.031250
2.5864000000e-02	0.031250	0.000000	0.031250	0.031250
2.5872000000e-02	0.031250	0.000000	0.031250	0.031250
2.5880000000e-02	0.031250	0.000000	0.031250	0.031250
2.5888000000e-02	0.031250	0.000000	0.031250	0.031250
2.5896000000e-02	0.031250	0.000000	0.031250	0.031250
2.5904000000e-02	0.031250	0.000000	0.031250	0.031250
2.5912000000e-02	0.031250	0.000000	0.031250	0.031250
2.5920000000e-02	0.031250	0.000000	0.031250	0.031250
2.5928000000e-02	0.031250	0.000000	0.031250	0.031250
2.5936000000e-02	0.031250	0.000000	0.031250	0.031250
2.5944000000e-02	0.031250	0.000000	0.031250	0.031250
2.5952000000e-02	0.031250	0.000000	0.031250	0.031250
2.5960000000e-02	0.031250	0.000000	0.031250	0.031250
2.5968000000e-02	0.031250	0.000000	0.031250	0.031250
2.5976000000e-02	0.031250	0.000000	0.031250	0.031250
2.5984000000e-02	0.031250	0.000000	0.031250	0.031250
2.5992000000e-02	0.031250	0.000000	0.031250	0.031250
2.6000000000e-02	0.031250	0.000000	0.031250	0.031250
2.6008000000e-02	0.031250	0.000000	0.031250	0.031250
2.6016000000e-02	0.031250	0.000000	0.031250	0.031250
2.6024000000e-02	0.031250	0.000000	0.031250	0.031250
2.6032000000e-02	0.031250	0.000000	0.031250	0.031250
2.6040000000e-02	0.031250	0.000000	0.031250	0.031250
2.6048000000e-02	0.031250	0.000000	0.031250	0.031250
2.6056000000e-02	0.031250	0.000000	0.031250	0.031250
2.6064000000e-02	0.031250	0.000000	0.031250	0.031250
2.6072000000e-02	0.031250	0.000000	0.031250	0.031250
2.6080000000e-02	0.031250	0.000000	0.031250	0.031250
2.6088000000e-02	0.031250	0.000000	0.031250	0.031250
2.6096000000e-02	0.031250	0.000000	0.031250	0.031250
2.6104000000e-02	0.031250	0.000000	0.031250	0.031250
2.6112000000e-02	0.031250	0.000000	0.031250	0.031250
2.6120000000e-02	0.031250	0.000000	0.031250	0.031250
2.6128000000e-02	0.031250	0.000000	0.031250	0.031250
2.6136000000e-02	0.031250	0.000000	0.031250	0.031250
2.6144000000e-02	3.343750	0.000000	0.031250	0.031250
2.6152000000e-02	3.343750	0.000000	0.031250	0.031250
2.6160000000e-02	3.343750	0.000000	0.031250	0.031250
2.6168000000e-02	3.406250	0.000000	0.031250	0.031250
2.6176000000e-02	3.343750	0.000000	0.031250	0.031250
2.6184000000e-02	3.406250	0.000000	0.031250	0.031250
2.6192000000e-02	3.406250	0.000000	0.031250	0.031250
2.6200000000e-02	3.406250	0.000000	0.031250	0.031250
2.6208000000e-02	3.406250	0.000000	0.031250	0.031250
2.6216000000e-02	3.343750	0.000000	0.031250	0.031250
2.6224000000e-02	3.406250	0.000000	0.031250	0.031250
2.6232000000e-02	3.406250	0.000000	0.031250	0.031250
2.6240000000e-02	3.406250	0.000000	0.031250	0.031250
2.6248000000e-02	3.406250	0.000000	0.031250	0.031250
2.6256000000e-02	3.343750	0.000000	0.031250	0.031250
2.6264000000e-02	3.406250	0.000000	0.031250	0.031250
2.6272000000e-02	3.406250	0.000000	0.031250	0.031250
2.6280000000e-02	3.343750	0.000000	0.031250	0.031250
2.6288000000e-02	3.406250	0.000000	0.031250	0.031250
2.6296000000e-02	3.406250	0.000000	0.031250	0.031250
2.6304000000e-02	3.343750	0.000000	0.031250	0.031250
2.6312000000e-02	3.406250	0.000000	0.031250	0.031250
2.6320000000e-02	3.406250	0.000000	0.031250	0.031250
2.6328000000e-02	3.343750	0.000000	0.031250	0.031250
2.6336000000e-02	3.406250	0.000000	0.031250	0.031250
2.6344000000e-02	3.406250	0.000000	0.031250	0.031250
2.6352000000e-02	3.343750	0.000000	0.031250	0.031250
2.6360000000e-02	3.406250	0.000000	0.031250	0.031250
2.6368000000e-02	3.343750	0.000000	0.031250	0.031250
2.6376000000e-02	3.406250	0.000000	0.031250	0.031250
2.6384000000e-02	3.406250	0.000000	0.031250	0.031250
2.6392000000e-02	3.343750	0.000000	0.031250	0.031250
2.6400000000e-02	3.406250	0.000000	0.031250	0.031250
2.6408000000e-02	3.406250	0.000000	0.031250	0.031250
2.6416000000e-02	3.343750	0.000000	0.031250	0.031250
2.6424000000e-02	3.406250	0.000000	0.031250	0.031250
2.6432000000e-02	3.406250	0.000000	0.031250	0.031250
2.6440000000e-02	3.343750	0.000000	0.031250	0.031250
2.6448000000e-02	3.406250	0.000000	0.031250	0.031250
2.6456000000e-02	3.343750	0.000000	0.031250	0.031250
2.6464000000e-02	3.343750	0.000000	0.031250	0.031250
2.6472000000e-02	3.406250	0.000000	0.031250	0.031250
2.6480000000e-02	3.343750	0.000000	0.031250	0.031250
2.6488000000e-02	3.406250	0.000000	0.031250	0.031250
2.6496000000e-02	3.406250	0.000000	0.031250	0.031250
2.6504000000e-02	3.343750	0.000000	0.031250	0.031250
2.6512000000e-02	3.406250	0.000000	0.031250	0.031250
2.6520000000e-02	3.406250	0.000000	0.031250	0.031250
2.6528000000e-02	3.343750	0.000000	0.031250	0.031250
2.6536000000e-02	3.406250	0.000000	0.031250	0.031250
2.6544000000e-02	3.343750	0.000000	0.031250	0.031250
2.6552000000e-02	3.343750	0.000000	0.031250	0.031250
2.6560000000e-02	3.406250	0.000000	0.031250	0.031250
2.6568000000e-02	3.406250	0.000000	0.031250	0.031250
2.6576000000e-02	3.343750	0.000000	0.031250	0.031250
2.6584000000e-02	3.406250	0.000000	0.031250	0.031250
2.6592000000e-02	3.343750	0.000000	0.031250	0.031250
2.6600000000e-02	3.343750	0.000000	0.031250	0.031250
2.6608000000e-02	3.406250	0.000000	0.031250	0.031250
2.6616000000e-02	3.343750	0.000000	0.031250	0.031250
2.6624000000e-02	3.343750	0.000000	0.031250	0.031250
2.6632000000e-02	3.406250	0.000000	0.031250	0.031250
2.6640000000e-02	3.343750	0.000000	0.031250	0.031250
2.6648000000e-02	3.406250	0.000000	0.031250	0.031250
2.6656000000e-02	3.406250	0.000000	0.031250	0.031250
2.6664000000e-02	3.343750	0.000000	0.031250	0.031250
2.6672000000e-02	3.406250	0.000000	0.031250	0.031250
2.6680000000e-02	3.343750	0.000000	0.031250	0.031250
2.6688000000e-02	3.343750	0.000000	0.031250	0.031250
2.6696000000e-02	3.406250	0.000000	0.031250	0.031250
2.6704000000e-02	3.343750	0.000000	0.031250	0.031250
2.6712000000e-02	3.343750	0.000000	0.031250	0.031250
2.6720000000e-02	3.406250	0.000000	0.031250	0.031250
2.6728000000e-02	3.343750	0.000000	0.031250	0.031250
2.6736000000e-02	3.343750	0.000000	0.031250	0.031250
2.6744000000e-02	3.406250	0.000000	0.031250	0.031250
2.6752000000e-02	3.343750	0.000000	0.031250	0.031250
2.6760000000e-02	3.343750	0.000000	0.031250	0.031250
2.6768000000e-02	3.406250	0.000000	0.031250	0.031250
2.6776000000e-02	3.343750	0.000000	0.031250	0.031250
2.6784000000e-02	3.406250	0.000000	0.031250	0.031250
2.6792000000e-02	3.406250	0.000000	0.031250	0.031250
2.6800000000e-02	3.343750	0.000000	0.031250	0.031250
2.6808000000e-02	3.406250	0.000000	0.031250	0.031250
2.6816000000e-02	3.343750	0.000000	0.031250	0.031250
2.6824000000e-02	3.343750	0.000000	0.031250	0.031250
2.6832000000e-02	3.406250	0.000000	0.031250	0.031250
2.6840000000e-02	3.343750	0.000000	0.031250	0.031250
2.6848000000e-02	3.343750	0.000000	0.031250	0.031250
2.6856000000e-02	3.406250	0.000000	0.031250	0.031250
2.6864000000e-02	3.343750	0.000000	0.031250	0.031250
2.6872000000e-02	3.406250	0.000000	0.031250	0.031250
2.6880000000e-02	3.406250	0.000000	0.031250	0.031250
2.6888000000e-02	3.343750	0.000000	0.031250	0.031250
2.6896000000e-02	3.343750	0.000000	0.031250	0.031250
2.6904000000e-02	3.406250	0.000000	0.031250	0.031250
2.6912000000e-02	3.343750	0.000000	0.031250	0.031250
2.6920000000e-02	3.406250	0.000000	0.031250	0.031250
2.6928000000e-02	3.406250	0.000000	0.031250	0.031250
2.6936000000e-02	3.406250	0.000000	0.031250	0.031250
2.6944000000e-02	3.343750	0.000000	0.031250	0.031250
2.6952000000e-02	3.406250	0.000000	0.031250	0.031250
2.6960000000e-02	3.343750	0.000000	0.031250	0.031250
2.6968000000e-02	3.343750	0.000000	0.031250	0.031250
2.6976000000e-02	3.406250	0.000000	0.031250	0.031250
2.6984000000e-02	3.343750	0.000000	0.031250	0.031250
2.6992000000e-02	3.343750	0.000000	0.031250	0.031250
2.7000000000e-02	3.406250	0.000000	0.031250	0.031250
2.7008000000e-02	3.343750	0.000000	0.031250	0.031250
2.7016000000e-02	3.343750	0.000000	0.031250	0.031250
2.7024000000e-02	3.406250	0.000000	0.031250	0.031250
2.7032000000e-02	3.343750	0.000000	0.031250	0.031250
2.7040000000e-02	3.406250	0.000000	0.031250	0.031250
2.7048000000e-02	3.343750	0.000000	0.031250	0.031250
2.7056000000e-02	3.343750	0.000000	0.031250	0.031250
2.7064000000e-02	3.406250	0.000000	0.031250	0.031250
2.7072000000e-02	3.343750	0.000000	0.031250	0.031250
2.7080000000e-02	3.343750	0.000000	0.031250	0.031250
2.7088000000e-02	3.406250	0.000000	0.031250	0.031250
2.7096000000e-02	3.343750	0.000000	0.031250	0.031250
2.7104000000e-02	3.343750	0.000000	0.031250	0.031250
2.7112000000e-02	3.406250	0.000000	0.031250	0.031250
2.7120000000e-02	3.406250	0.000000	0.031250	0.031250
2.7128000000e-02	3.343750	0.000000	0.031250	0.031250
2.7136000000e-02	3.406250	0.000000	0.031250	0.031250
2.7144000000e-02	3.343750	0.000000	0.031250	0.031250
2.7152000000e-02	3.343750	0.000000	0.031250	0.031250
2.7160000000e-02	3.406250	0.000000	0.031250	0.031250
2.7168000000e-02	3.343750	0.000000	0.031250	0.031250
2.7176000000e-02	3.343750	0.000000	0.031250	0.031250
2.7184000000e-02	3.406250	0.000000	0.031250	0.031250
2.7192000000e-02	3.343750	0.000000	0.031250	0.031250
2.7200000000e-02	3.343750	0.000000	0.031250	0.031250
2.7208000000e-02	3.406250	0.000000	0.031250	0.031250
2.7216000000e-02	3.343750	0.000000	0.031250	0.031250
2.7224000000e-02	3.343750	0.000000	0.031250	0.031250
2.7232000000e-02	3.406250	0.000000	0.031250	0.031250
2.7240000000e-02	3.343750	0.000000	0.031250	0.031250
2.7248000000e-02	0.031250	0.000000	0.031250	0.031250
2.7256000000e-02	0.031250	0.000000	0.031250	0.031250
2.7264000000e-02	0.031250	0.000000	0.031250	0.031250
2.7272000000e-02	0.031250	0.000000	0.031250	0.031250
2.7280000000e-02	0.031250	0.000000	0.031250	0.031250
2.7288000000e-02	0.031250	0.000000	0.031250	0.031250
2.7296000000e-02	0.031250	0.000000	0.031250	0.031250
2.7304000000e-02	0.031250	0.000000	0.031250	0.031250
2.7312000000e-02	0.031250	0.000000	0.031250	0.031250
2.7320000000e-02	0.031250	0.000000	0.031250	0.031250
2.7328000000e-02	0.031250	0.000000	0.031250	0.031250
2.7336000000e-02	0.031250	0.000000	0.031250	0.031250
2.7344000000e-02	0.031250	0.000000	0.031250	0.031250
2.7352000000e-02	0.031250	0.031250	0.031250	0.031250
2.7360000000e-02	0.031250	0.000000	0.031250	0.031250
2.7368000000e-02	0.031250	0.000000	0.031250	0.031250
2.7376000000e-02	0.031250	0.000000	0.031250	0.031250
2.7384000000e-02	0.031250	0.000000	0.031250	0.031250
2.7392000000e-02	0.031250	0.000000	0.031250	0.031250
2.7400000000e-02	0.031250	0.000000	0.031250	0.031250
2.7408000000e-02	0.031250	0.000000	0.031250	0.031250
2.7416000000e-02	0.031250	0.000000	0.031250	0.031250
2.7424000000e-02	0.031250	0.000000	0.031250	0.031250
2.7432000000e-02	0.031250	0.000000	0.031250	0.031250
2.7440000000e-02	0.031250	0.000000	0.031250	0.031250
2.7448000000e-02	0.031250	0.000000	0.031250	0.031250
2.7456000000e-02	0.031250	0.000000	0.031250	0.031250
2.7464000000e-02	0.031250	0.000000	0.031250	0.031250
2.7472000000e-02	0.031250	0.000000	0.031250	0.031250
2.7480000000e-02	0.031250	0.000000	0.031250	0.031250
2.7488000000e-02	0.031250	0.000000	0.031250	0.031250
2.7496000000e-02	0.031250	0.031250	0.031250	0.031250
2.7504000000e-02	0.031250	0.000000	0.031250	0.031250
2.7512000000e-02	0.031250	0.000000	0.031250	0.031250
2.7520000000e-02	0.031250	0.000000	0.031250	0.031250
2.7528000000e-02	0.031250	0.000000	0.031250	0.031250
2.7536000000e-02	0.031250	0.000000	0.031250	0.031250
2.7544000000e-02	0.031250	0.000000	0.031250	0.031250
2.7552000000e-02	0.031250	0.000000	0.031250	0.031250
2.7560000000e-02	0.031250	0.000000	0.031250	0.031250
2.7568000000e-02	0.031250	0.000000	0.031250	0.031250
2.7576000000e-02	0.031250	0.000000	0.031250	0.031250
2.7584000000e-02	0.031250	0.000000	0.031250	0.031250
2.7592000000e-02	0.031250	0.000000	0.031250	0.031250
2.7600000000e-02	0.031250	0.000000	0.031250	0.031250
2.7608000000e-02	0.031250	0.000000	0.031250	0.031250
2.7616000000e-02	0.031250	0.000000	0.031250	0.031250
2.7624000000e-02	0.031250	0.000000	0.031250	0.031250
2.7632000000e-02	0.031250	0.000000	0.031250	0.031250
2.7640000000e-02	0.031250	0.000000	0.031250	0.031250
2.7648000000e-02	0.031250	0.000000	0.031250	0.031250
2.7656000000e-02	0.031250	0.000000	0.031250	0.031250
2.7664000000e-02	0.031250	0.000000	0.031250	0.031250
2.7672000000e-02	0.031250	0.000000	0.031250	0.031250
2.7680000000e-02	0.031250	0.000000	0.031250	0.031250
2.7688000000e-02	0.031250	0.000000	0.031250	0.031250
2.7696000000e-02	0.031250	0.000000	0.031250	0.031250
2.7704000000e-02	0.031250	0.000000	0.031250	0.031250
2.7712000000e-02	0.031250	0.000000	0.031250	0.031250
2.7720000000e-02	0.031250	0.000000	0.031250	0.031250
2.7728000000e-02	0.031250	0.000000	0.031250	0.031250
2.7736000000e-02	0.031250	0.000000	0.031250	0.031250
2.7744000000e-02	0.031250	0.000000	0.031250	0.031250
2.7752000000e-02	0.031250	0.000000	0.031250	0.031250
2.7760000000e-02	0.031250	0.000000	0.031250	0.031250
2.7768000000e-02	0.031250	0.000000	0.031250	0.031250
2.7776000000e-02	0.031250	0.000000	0.031250	0.031250
2.7784000000e-02	0.031250	0.000000	0.031250	0.031250
2.7792000000e-02	0.031250	0.000000	0.031250	0.031250
2.7800000000e-02	0.031250	0.000000	0.031250	0.031250
2.7808000000e-02	0.031250	0.000000	0.031250	0.031250
2.7816000000e-02	0.031250	0.000000	0.031250	0.031250
2.7824000000e-02	0.031250	0.000000	0.031250	0.031250
2.7832000000e-02	0.031250	0.000000	0.031250	0.031250
2.7840000000e-02	0.031250	0.000000	0.031250	0.031250
2.7848000000e-02	0.031250	0.000000	0.031250	0.031250
2.7856000000e-02	0.031250	0.000000	0.031250	0.031250
2.7864000000e-02	0.031250	0.000000	0.031250	0.031250
2.7872000000e-02	0.031250	0.000000	0.031250	0.031250
2.7880000000e-02	0.031250	0.000000	0.031250	0.031250
2.7888000000e-02	0.031250	0.000000	0.031250	0.031250
2.7896000000e-02	0.031250	0.000000	0.031250	0.031250
2.7904000000e-02	0.031250	0.000000	0.031250	0.031250
2.7912000000e-02	0.031250	0.000000	0.031250	0.031250
2.7920000000e-02	0.031250	0.000000	0.031250	0.031250
2.7928000000e-02	0.031250	0.000000	0.031250	0.031250
2.7936000000e-02	0.031250	0.000000	0.031250	0.031250
2.7944000000e-02	0.031250	0.000000	0.031250	0.031250
2.7952000000e-02	0.031250	0.000000	0.031250	0.031250
2.7960000000e-02	0.031250	0.000000	0.031250	0.031250
2.7968000000e-02	0.031250	0.000000	0.031250	0.031250
2.7976000000e-02	0.031250	0.000000	0.031250	0.031250
2.7984000000e-02	0.031250	0.000000	0.031250	0.031250
2.7992000000e-02	0.031250	0.000000	0.031250	0.031250
2.8000000000e-02	0.031250	0.000000	0.031250	0.031250
2.8008000000e-02	0.031250	0.000000	0.031250	0.031250
2.8016000000e-02	0.031250	0.000000	0.031250	0.031250
2.8024000000e-02	0.031250	0.000000	0.031250	0.031250
2.8032000000e-02	0.031250	0.000000	0.031250	0.031250
2.8040000000e-02	0.031250	0.000000	0.031250	0.031250
2.8048000000e-02	0.031250	0.031250	0.031250	0.031250
2.8056000000e-02	0.031250	0.000000	0.031250	0.031250
2.8064000000e-02	0.031250	0.000000	0.031250	0.031250
2.8072000000e-02	0.031250	0.000000	0.031250	0.031250
2.8080000000e-02	0.031250	0.000000	0.031250	0.031250
2.8088000000e-02	0.031250	0.000000	0.031250	0.031250
2.8096000000e-02	0.031250	0.000000	0.031250	0.031250
2.8104000000e-02	0.031250	0.000000	0.031250	0.031250
2.8112000000e-02	0.031250	0.000000	0.031250	0.031250
2.8120000000e-02	0.031250	0.000000	0.031250	0.031250
2.8128000000e-02	0.031250	0.000000	0.031250	0.031250
2.8136000000e-02	0.031250	0.000000	0.031250	0.031250
2.8144000000e-02	0.031250	0.000000	0.031250	0.031250
2.8152000000e-02	0.031250	0.000000	0.031250	0.031250
2.8160000000e-02	0.031250	0.000000	0.031250	0.031250
2.8168000000e-02	0.031250	0.000000	0.031250	0.031250
2.8176000000e-02	0.031250	0.000000	0.031250	0.031250
2.8184000000e-02	0.031250	0.000000	0.031250	0.031250
2.8192000000e-02	0.031250	0.000000	0.031250	0.031250
2.8200000000e-02	0.031250	0.000000	0.031250	0.031250
2.8208000000e-02	0.031250	0.000000	0.031250	0.031250
2.8216000000e-02	0.031250	0.000000	0.031250	0.031250
2.8224000000e-02	0.031250	0.000000	0.031250	0.031250
2.8232000000e-02	0.031250	0.000000	0.031250	0.031250
2.8240000000e-02	0.031250	0.000000	0.031250	0.031250
2.8248000000e-02	0.031250	0.000000	0.031250	0.031250
2.8256000000e-02	0.031250	0.000000	0.031250	0.031250
2.8264000000e-02	0.031250	0.000000	0.031250	0.031250
2.8272000000e-02	0.031250	0.000000	0.031250	0.031250
2.8280000000e-02	0.031250	0.000000	0.031250	0.031250
2.8288000000e-02	0.031250	0.000000	0.031250	0.031250
2.8296000000e-02	0.031250	0.000000	0.031250	0.031250
2.8304000000e-02	0.031250	0.000000	0.031250	0.031250
2.8312000000e-02	0.031250	0.000000	0.031250	0.031250
2.8320000000e-02	0.031250	0.000000	0.031250	0.031250
2.8328000000e-02	0.031250	0.000000	0.031250	0.031250
2.8336000000e-02	0.031250	0.000000	0.031250	0.031250
2.8344000000e-02	0.031250	0.000000	0.031250	0.031250
2.8352000000e-02	3.406250	0.000000	0.031250	0.031250
2.8360000000e-02	3.343750	0.000000	0.031250	0.031250
2.8368000000e-02	3.406250	0.000000	0.031250	0.031250
2.8376000000e-02	3.406250	0.000000	0.031250	0.031250
2.8384000000e-02	3.343750	0.000000	0.031250	0.031250
